"wl.1","X1.1","X2.1","X3.1","X4.1","X5.1","X6.1","X7.1","X8.1","X9.1","X10.1","X11.1","X12.1","X13.1","X14.1","X15.1","X16.1","X17.1","X18.1","X19.1","X20.1","X21.1","X22.1"
383,3.27519254928698,3.52171854194031,6.65131887532395,2.19471394678034,2.95536473328542,2.32348546859123,4.53395272877588,2.3546564561434,1.4555730465529,2.99659946383676,2.46029957196714,3.27488933669004,3.40771336890519,3.63700528269824,3.01036888871575,4.81038383597378,5.1992698473163,5.29386638763241,2.76032534601168,4.40473663597718,3.51892884581908,2.10103206558994
384,3.26832651592767,3.51099922087911,6.63222615565643,2.18055557547116,2.94802426999799,2.31410325143753,4.53041554975488,2.36091450823089,1.44411910026075,2.99066655029057,2.45735812261688,3.27671547582063,3.41045779609709,3.63287898154899,3.01311868454822,4.81426663085855,5.20585998124514,5.27930148928022,2.74802442037844,4.40937886440526,3.50709791235348,2.10327654323185
385,3.26271152910266,3.50182464091489,6.61568637402971,2.16736097466772,2.94253941110531,2.30594462873755,4.52745222368365,2.36751813223059,1.43380460951036,2.98560225429501,2.45501927052667,3.27943240956946,3.41333099191033,3.62986940438953,3.01626403389339,4.81852557301549,5.21376763644144,5.26670597589908,2.73710390187511,4.41435920151322,3.49721066034818,2.10603051987778
386,3.25868516720978,3.49450804443877,6.60213995964945,2.15548025845598,2.93941793346979,2.29943403686628,4.52494112911731,2.37430720802084,1.42498668896262,2.98161596034298,2.4536089642367,3.28302380497804,3.41623978895412,3.62830638302189,3.01972534371073,4.82302829876265,5.2231382805916,5.25658330633016,2.72789839750438,4.41941908054346,3.4897394444173,2.10932628357724
387,3.25658500864686,3.48936267384183,6.59202734172131,2.14526354092185,2.93916761395385,2.29499591219871,4.52276064461098,2.38112161548001,1.41802245327842,2.97891705292737,2.45345315228714,3.28747332908785,3.4190910198377,3.6285197492481,3.02342302095968,4.82764244441809,5.23411738138201,5.24943693941461,2.72074251426896,4.42429993473837,3.48515661917499,2.11319612237972
388,3.25674863181173,3.4867017715152,6.58578894945095,2.13706093615129,2.94229622941989,2.29305469110983,4.5207891487198,2.38780123448645,1.41326901711864,2.9777149165411,2.45487778321818,3.2927646489404,3.4217915171703,3.63083933487017,3.02727747259971,4.83223564629987,5.24685040649908,5.24577033399362,2.71597085917157,4.42874319734036,3.48393453923536,2.11767232433475
389,3.25951165774587,3.48704859760838,6.5844445027342,2.13033013432927,2.94805788732469,2.29208039127546,4.51971989247347,2.3950880690582,1.40966280057534,2.97852713440963,2.45717940607872,3.3000951418704,3.42325184220228,3.63506226575438,3.03156756883372,4.83701396800037,5.26255518520321,5.24592133555397,2.71296428741289,4.43399745915111,3.48557595809822,2.12359131012385
390,3.26474854119178,3.49039202026189,6.58821494211297,2.12426615068156,2.95526541478419,2.29043124632632,4.52020160982053,2.40369095796528,1.40598973820575,2.98148524737653,2.4594626140025,3.3103780761828,3.42273041696711,3.64064438912004,3.03659039646293,4.84226557342581,5.28198178288683,5.24954301048249,2.7108591048421,4.441255299117,3.48914878085645,2.1315236034153
391,3.27210511109877,3.49624369385333,6.59634252776206,2.11882508685526,2.96376466814958,2.28836401656965,4.52204590369438,2.41340003321404,1.40238121636852,2.98621957636186,2.46176542165696,3.32317095537449,3.42065586524861,3.64740361879873,3.04229368734429,4.847981249365,5.30457402143431,5.2561116489704,2.7096230944346,4.45017413269752,3.49447308951381,2.14110264673867
392,3.28122719641616,3.50411527276028,6.60806951985627,2.1139630444975,2.97340150377204,2.28613546231275,4.52506437702837,2.42400542681083,1.39896862142229,2.99236044228567,2.46412584370952,3.33803128294235,3.4174568108306,3.65515786862203,3.04862517333473,4.85415178260676,5.32977572273005,5.26510354120888,2.70922403916578,4.46041137535215,3.50136896607406,2.15196188262352
393,3.29176062609327,3.51351841136033,6.62263817857041,2.10963612525538,2.98402177800274,2.28400234386287,4.52906863275589,2.43529727076198,1.3958833397257,2.999538166068,2.46658189482763,3.35451656238326,3.41356187749692,3.66372505242152,3.0555325862912,4.8607679599399,5.35703070865844,5.27599497738916,2.70962972201103,4.47162444254038,3.50965649254097,2.16373475359944
394,3.30335122907942,3.5239647640311,6.63929076407927,2.10580043077601,2.99547134719286,2.2822214215273,4.53387027381031,2.44706569707385,1.3932567576374,3.00738306862891,2.4691715896787,3.37218429719411,3.40939968903139,3.67292308402879,3.06296365807064,4.86782056815323,5.38578280110387,5.28826224770242,2.71080792594577,4.4834707497217,3.5191557509183,2.17605470219599
395,3.31564483432394,3.53496598515016,6.65726953655767,2.10241206270652,3.0075960676936,2.2810494556133,4.53928090312501,2.45910083775278,1.39122026151603,3.01552547088844,2.47193294293017,3.39059199087177,3.40539886921785,3.68256987727541,3.07086612052998,4.87530039403556,5.41547582195072,5.30138164233987,2.71272643394538,4.49560771235558,3.52968682320983,2.18855517094275
396,3.32828727077613,3.54603372909512,6.67581675618039,2.099427122694,3.02024179585611,2.28074320642814,4.54511212363337,2.47119282480512,1.38990523772024,3.02359569376664,2.47490396924947,3.40929714691313,3.40198804184011,3.69248334599296,3.07918770552617,4.88319822437572,5.4455535930834,5.31482945149272,2.71535302898527,4.50769274590152,3.5410697914193,2.20086960236929
397,3.34092436738532,3.55667965024356,6.69417468312224,2.09680171238558,3.03325438803159,2.28155943427911,4.55117553826875,2.48313179023721,1.38944307260867,3.03122405818357,2.47812268330404,3.42785726881507,3.39959583068202,3.70248140401304,3.08787614491615,4.8915048459625,5.47545993638628,5.32808196535216,2.71865549404082,4.51938326581899,3.55312473755049,2.21263143900519
398,3.35320195310083,3.56641540297309,6.71158557755803,2.09449193342836,3.04647970057121,2.28375489947346,4.55728274996454,2.49470786605539,1.38996515253996,3.03804088505928,2.48162709976129,3.44582986007447,3.39865085952739,3.71238196516721,3.09687917055685,4.90021104558473,5.50463867374376,5.34061547410941,2.72260161208745,4.53033668756748,3.56567174360715,2.22347412338001
399,3.36476585687197,3.57475264166129,6.72729169966255,2.09245388746945,3.05976358982616,2.28758636231847,4.56324536165411,2.50571118426601,1.39160286387277,3.04367649531381,2.48545523328867,3.46277242418822,3.39958175216006,3.72200294328706,3.10614451430523,4.90930761003122,5.53253362704022,5.35190626795567,2.72715916610055,4.54021042660648,3.57853089159307,2.23303109802334
