wl;1;2;3;4;5;6
638,362;0,51;0,52;0,16;1,04;0,04;0,42
638,816;0,53;0,54;0,16;1,04;0,06;0,4
639,27;0,53;0,52;0,14;1,04;0,04;0,38
639,724;0,55;0,51;0,13;1,05;0,03;0,41
640,177;0,53;0,5;0,14;1,03;0,04;0,45
640,631;0,52;0,52;0,14;1,04;0,05;0,45
641,085;0,5;0,52;0,13;1,03;0,06;0,42
641,539;0,48;0,52;0,1;1,02;0,05;0,43
641,993;0,46;0,54;0,1;1,04;0,07;0,47
642,447;0,45;0,57;0,16;1,09;0,11;0,49
642,9;0,5;0,61;0,19;1,09;0,14;0,52
643,354;0,54;0,68;0,24;1,14;0,2;0,61
643,808;0,52;0,7;0,28;1,17;0,24;0,63
644,261;0,52;0,7;0,31;1,19;0,26;0,64
644,715;0,52;0,69;0,34;1,18;0,27;0,67
645,168;0,5;0,67;0,32;1,13;0,25;0,66
645,622;0,49;0,63;0,31;1,09;0,22;0,62
646,076;0,52;0,65;0,31;1,1;0,22;0,61
646,529;0,55;0,7;0,33;1,12;0,24;0,61
646,983;0,54;0,67;0,32;1,1;0,2;0,56
647,436;0,57;0,65;0,27;1,07;0,16;0,54
647,889;0,54;0,64;0,25;1,06;0,15;0,52
648,343;0,5;0,61;0,23;1,04;0,13;0,5
648,796;0,48;0,57;0,22;1,03;0,06;0,49
649,25;0,51;0,6;0,21;1,02;0,05;0,49
649,703;0,5;0,61;0,2;1,03;0,07;0,47
650,156;0,52;0,63;0,2;1,07;0,1;0,44
650,61;0,56;0,66;0,21;1,11;0,12;0,47
651,063;0,53;0,64;0,22;1,09;0,13;0,46
651,516;0,51;0,61;0,22;1,05;0,12;0,44
651,969;0,55;0,63;0,24;1,04;0,14;0,43
652,422;0,55;0,61;0,26;1,01;0,15;0,42
652,875;0,55;0,6;0,26;0,99;0,16;0,42
653,329;0,55;0,6;0,25;0,99;0,14;0,39
653,782;0,57;0,62;0,25;1;0,14;0,39
654,235;0,58;0,64;0,26;1;0,14;0,41
654,688;0,57;0,63;0,26;1,01;0,13;0,41
655,141;0,57;0,62;0,27;1,02;0,11;0,4
655,594;0,56;0,62;0,26;1;0,12;0,4
656,047;0,57;0,61;0,25;1,01;0,12;0,4
656,5;0,56;0,6;0,25;1,02;0,11;0,4
656,952;0,53;0,56;0,22;1;0,09;0,4
657,405;0,49;0,56;0,21;1;0,05;0,39
657,858;0,45;0,53;0,2;0,99;0,01;0,38
658,311;0,42;0,5;0,17;0,98;-0,03;0,38
658,764;0,38;0,46;0,14;0,93;-0,04;0,38
659,216;0,3;0,4;0,12;0,91;-0,06;0,35
659,669;0,29;0,4;0,11;0,9;-0,09;0,35
660,122;0,29;0,39;0,12;0,89;-0,12;0,37
660,575;0,28;0,4;0,14;0,89;-0,14;0,4
661,027;0,29;0,4;0,14;0,89;-0,17;0,41
661,48;0,33;0,43;0,15;0,91;-0,16;0,43
661,932;0,38;0,51;0,19;0,98;-0,11;0,48
662,385;0,41;0,52;0,2;0,99;-0,08;0,5
662,838;0,47;0,53;0,19;1,02;-0,05;0,5
663,29;0,5;0,58;0,21;1,06;0,01;0,5
663,743;0,51;0,58;0,23;1,08;0,03;0,5
664,195;0,5;0,56;0,25;1,09;0,05;0,47
664,647;0,53;0,57;0,27;1,09;0,08;0,45
665,1;0,54;0,56;0,25;1,1;0,11;0,43
665,552;0,55;0,55;0,26;1,12;0,12;0,39
666,005;0,54;0,55;0,27;1,12;0,13;0,41
666,457;0,51;0,54;0,28;1,11;0,15;0,42
666,909;0,47;0,51;0,26;1,09;0,16;0,4
667,361;0,47;0,51;0,25;1,08;0,15;0,4
667,814;0,48;0,53;0,25;1,09;0,14;0,44
668,266;0,45;0,51;0,23;1,08;0,1;0,43
668,718;0,44;0,49;0,21;1,06;0,05;0,43
669,17;0,44;0,52;0,19;1,06;0,04;0,45
669,622;0,43;0,54;0,19;1,07;0,05;0,47
670,074;0,4;0,53;0,19;1,06;0,04;0,47
670,526;0,4;0,51;0,17;1,03;0,03;0,45
670,979;0,38;0,5;0,14;1,01;0,03;0,42
671,431;0,37;0,48;0,11;1,02;0,01;0,39
671,883;0,4;0,47;0,13;1,03;-0,01;0,38
672,335;0,42;0,48;0,15;1,03;0,02;0,39
672,786;0,4;0,47;0,15;1,02;0,04;0,39
673,238;0,38;0,47;0,17;1,02;0,05;0,39
673,69;0,41;0,5;0,17;1,02;0,08;0,42
674,142;0,44;0,5;0,18;1,03;0,12;0,45
674,594;0,44;0,48;0,18;1,04;0,13;0,45
675,046;0,45;0,5;0,2;1,04;0,13;0,47
675,497;0,45;0,54;0,21;1,05;0,12;0,49
675,949;0,45;0,55;0,21;1,05;0,11;0,49
676,401;0,46;0,54;0,2;1,03;0,1;0,48
676,853;0,44;0,56;0,19;1,01;0,09;0,46
677,304;0,43;0,57;0,19;1,02;0,09;0,46
677,756;0,42;0,58;0,18;1,01;0,08;0,45
678,208;0,46;0,57;0,16;1,02;0,08;0,44
678,659;0,47;0,55;0,13;1,01;0,08;0,41
679,111;0,44;0,53;0,11;0,98;0,05;0,37
679,562;0,42;0,51;0,11;0,95;0;0,33
680,014;0,41;0,48;0,09;0,93;-0,02;0,32
680,465;0,43;0,46;0,1;0,95;0;0,35
680,917;0,44;0,48;0,13;0,97;0,01;0,38
681,368;0,44;0,5;0,15;0,97;0,02;0,39
681,819;0,44;0,48;0,15;0,98;0,02;0,4
682,271;0,43;0,45;0,15;0,96;0,01;0,38
682,722;0,43;0,43;0,15;0,94;-0,03;0,37
683,173;0,41;0,43;0,19;0,93;-0,04;0,39
683,625;0,4;0,46;0,23;0,93;-0,02;0,41
684,076;0,4;0,47;0,23;0,93;-0,05;0,42
684,527;0,42;0,51;0,24;0,93;-0,03;0,44
684,978;0,45;0,57;0,26;0,94;0,02;0,45
685,43;0,43;0,57;0,26;0,94;0,02;0,43
685,881;0,4;0,56;0,26;0,93;0,01;0,42
686,332;0,4;0,58;0,26;0,93;0,03;0,42
686,783;0,37;0,57;0,25;0,93;0,04;0,42
687,234;0,37;0,57;0,23;0,93;0,04;0,43
687,685;0,39;0,6;0,23;0,97;0,07;0,44
688,136;0,4;0,61;0,22;0,99;0,11;0,45
688,587;0,38;0,59;0,22;0,98;0,08;0,42
689,038;0,38;0,58;0,22;0,98;0,07;0,42
689,489;0,39;0,56;0,21;1;0,09;0,43
689,94;0,4;0,53;0,19;1,01;0,08;0,43
690,391;0,4;0,5;0,16;0,98;0,05;0,41
690,841;0,44;0,5;0,16;0,99;0,09;0,43
691,292;0,47;0,52;0,19;1,02;0,11;0,45
691,743;0,51;0,53;0,19;1,02;0,09;0,45
692,194;0,52;0,55;0,22;1,04;0,09;0,45
692,645;0,5;0,57;0,25;1,04;0,1;0,47
693,095;0,5;0,57;0,25;1,02;0,07;0,47
693,546;0,53;0,58;0,26;1,03;0,1;0,5
693,997;0,54;0,58;0,25;1,04;0,14;0,5
694,447;0,52;0,56;0,24;1,04;0,13;0,49
694,898;0,52;0,54;0,26;1,05;0,1;0,49
695,348;0,53;0,57;0,28;1,07;0,12;0,51
695,799;0,51;0,57;0,28;1,06;0,12;0,49
696,249;0,49;0,56;0,28;1,05;0,09;0,45
696,7;0,48;0,58;0,29;1,04;0,11;0,47
697,15;0,47;0,58;0,29;1,03;0,12;0,48
697,601;0,46;0,54;0,28;1,03;0,12;0,47
698,051;0,47;0,52;0,29;1,03;0,14;0,47
698,502;0,46;0,5;0,3;1,05;0,17;0,48
698,952;0,45;0,53;0,32;1,07;0,18;0,49
699,402;0,44;0,55;0,31;1,07;0,15;0,5
699,853;0,43;0,57;0,27;1,07;0,15;0,51
700,303;0,42;0,57;0,24;1,07;0,11;0,5
700,753;0,43;0,54;0,21;1,07;0,07;0,48
701,203;0,43;0,51;0,2;1,06;0,05;0,49
701,653;0,43;0,49;0,18;1,07;0,03;0,48
702,104;0,41;0,46;0,15;1,05;0;0,46
702,554;0,42;0,44;0,12;1,04;-0,02;0,43
703,004;0,41;0,45;0,09;1,03;-0,06;0,39
703,454;0,38;0,47;0,06;1,02;-0,09;0,35
703,904;0,39;0,44;0,06;1,02;-0,11;0,32
704,354;0,4;0,45;0,08;1;-0,08;0,33
704,804;0,4;0,46;0,12;0,99;-0,03;0,35
705,254;0,39;0,44;0,13;0,98;-0,03;0,31
705,704;0,37;0,45;0,12;0,96;-0,04;0,3
706,154;0,35;0,45;0,13;0,96;-0,05;0,29
706,604;0,34;0,44;0,14;0,96;-0,03;0,28
707,053;0,33;0,44;0,15;0,94;-0,03;0,28
707,503;0,31;0,43;0,16;0,92;-0,03;0,28
707,953;0,32;0,44;0,17;0,94;-0,03;0,3
708,403;0,34;0,44;0,17;0,96;-0,03;0,34
708,853;0,35;0,45;0,16;0,94;-0,03;0,36
709,302;0,34;0,43;0,14;0,92;-0,04;0,34
709,752;0,3;0,4;0,12;0,91;-0,05;0,31
710,202;0,3;0,39;0,12;0,92;-0,01;0,33
710,651;0,32;0,38;0,14;0,95;0,04;0,36
711,101;0,32;0,38;0,15;0,96;0,08;0,38
711,55;0,31;0,39;0,15;0,97;0,07;0,38
712;0,34;0,42;0,15;1;0,09;0,42
712,45;0,34;0,45;0,16;1,03;0,11;0,44
712,899;0,32;0,44;0,17;1,04;0,12;0,43
713,348;0,31;0,42;0,16;1,03;0,11;0,41
713,798;0,3;0,41;0,17;1,04;0,12;0,39
714,247;0,32;0,44;0,2;1,1;0,15;0,42
714,697;0,35;0,45;0,2;1,12;0,14;0,45
715,146;0,37;0,47;0,21;1,12;0,13;0,47
715,595;0,34;0,5;0,21;1,13;0,11;0,46
716,045;0,33;0,52;0,2;1,12;0,09;0,45
716,494;0,36;0,51;0,19;1,11;0,09;0,44
716,943;0,33;0,5;0,17;1,08;0,07;0,39
717,392;0,28;0,48;0,15;1,06;0,05;0,35
717,842;0,29;0,49;0,15;1,05;0,04;0,35
718,291;0,29;0,53;0,18;1,06;0,05;0,38
718,74;0,28;0,55;0,2;1,11;0,04;0,41
719,189;0,28;0,53;0,2;1,1;0,01;0,38
719,638;0,27;0,52;0,21;1,08;0;0,37
720,087;0,26;0,5;0,23;1,06;-0,01;0,37
720,536;0,27;0,48;0,24;1,05;0;0,38
720,985;0,29;0,48;0,21;1,04;0,03;0,39
721,434;0,28;0,48;0,23;1,06;0,06;0,43
721,883;0,3;0,49;0,25;1,08;0,1;0,44
722,332;0,34;0,49;0,23;1,09;0,1;0,46
722,781;0,35;0,48;0,2;1,07;0,1;0,45
723,23;0,34;0,47;0,18;1,07;0,12;0,42
723,679;0,36;0,44;0,15;1,04;0,11;0,39
724,127;0,33;0,42;0,12;0,98;0,1;0,38
724,576;0,32;0,43;0,12;0,98;0,11;0,38
725,025;0,32;0,47;0,12;1,01;0,12;0,38
725,474;0,36;0,51;0,13;1,01;0,13;0,39
725,922;0,38;0,52;0,14;1,03;0,11;0,41
726,371;0,39;0,52;0,14;1,03;0,09;0,39
726,82;0,41;0,52;0,15;1,05;0,07;0,38
727,268;0,42;0,53;0,16;1,01;0,07;0,39
727,717;0,4;0,55;0,18;1,02;0,08;0,37
728,165;0,39;0,52;0,18;1,01;0,05;0,35
728,614;0,35;0,51;0,15;0,96;0,03;0,35
729,062;0,35;0,53;0,15;0,97;0,04;0,36
729,511;0,36;0,54;0,15;0,97;0,07;0,34
729,959;0,37;0,51;0,12;0,97;0,05;0,33
730,408;0,36;0,49;0,13;0,96;0,06;0,33
730,856;0,34;0,49;0,16;0,95;0,09;0,32
731,304;0,33;0,46;0,15;0,92;0,09;0,32
731,753;0,35;0,49;0,14;0,91;0,1;0,33
732,201;0,39;0,53;0,18;0,95;0,15;0,37
732,649;0,39;0,53;0,17;0,95;0,17;0,39
733,097;0,38;0,53;0,16;0,93;0,19;0,4
733,546;0,42;0,56;0,18;0,98;0,23;0,43
733,994;0,41;0,55;0,18;0,99;0,23;0,43
734,442;0,4;0,52;0,18;0,99;0,23;0,42
734,89;0,4;0,52;0,17;0,97;0,24;0,42
735,338;0,37;0,54;0,15;0,97;0,22;0,41
735,786;0,36;0,54;0,14;0,99;0,2;0,4
736,234;0,38;0,57;0,16;1,02;0,2;0,42
736,682;0,37;0,58;0,17;1,04;0,23;0,45
737,13;0,33;0,55;0,17;1,02;0,21;0,42
737,578;0,34;0,55;0,17;1,01;0,17;0,4
738,026;0,36;0,55;0,19;1,03;0,15;0,42
738,474;0,36;0,52;0,19;1,04;0,15;0,41
738,922;0,38;0,54;0,22;1,04;0,15;0,43
739,37;0,37;0,56;0,22;1,04;0,13;0,45
739,818;0,38;0,59;0,24;1,04;0,14;0,47
740,266;0,38;0,6;0,23;1,04;0,15;0,46
740,713;0,4;0,58;0,2;1,02;0,15;0,44
741,161;0,39;0,59;0,18;1,03;0,16;0,42
741,609;0,36;0,58;0,18;1,03;0,14;0,4
742,057;0,38;0,58;0,15;1,05;0,14;0,41
742,504;0,37;0,6;0,13;1,07;0,18;0,46
742,952;0,39;0,62;0,14;1,09;0,22;0,47
743,399;0,41;0,65;0,16;1,12;0,25;0,49
743,847;0,4;0,62;0,13;1,11;0,24;0,5
744,295;0,39;0,62;0,15;1,13;0,26;0,51
744,742;0,36;0,59;0,17;1,14;0,26;0,53
745,19;0,35;0,56;0,16;1,13;0,22;0,54
745,637;0,34;0,58;0,19;1,14;0,24;0,58
746,085;0,32;0,58;0,18;1,12;0,25;0,58
746,532;0,33;0,58;0,17;1,09;0,23;0,57
746,979;0,36;0,58;0,19;1,09;0,24;0,56
747,427;0,35;0,57;0,21;1,08;0,25;0,57
747,874;0,33;0,56;0,22;1,06;0,23;0,56
748,321;0,31;0,54;0,22;1,02;0,2;0,54
748,769;0,33;0,57;0,22;1,04;0,21;0,56
749,216;0,33;0,55;0,2;1,04;0,21;0,55
749,663;0,36;0,55;0,18;1,02;0,22;0,51
750,11;0,39;0,57;0,18;1,04;0,26;0,51
750,557;0,39;0,54;0,17;1,04;0,26;0,51
751,004;0,39;0,52;0,17;1,04;0,24;0,48
751,452;0,38;0,52;0,16;1,06;0,24;0,47
751,899;0,38;0,53;0,14;1,06;0,24;0,48
752,346;0,38;0,52;0,13;1,09;0,24;0,43
752,793;0,38;0,53;0,1;1,06;0,22;0,41
753,24;0,41;0,54;0,12;1,08;0,23;0,4
753,687;0,41;0,53;0,13;1,07;0,25;0,36
754,134;0,44;0,55;0,14;1,05;0,27;0,36
754,581;0,47;0,59;0,17;1,08;0,3;0,39
755,027;0,47;0,62;0,2;1,11;0,3;0,4
755,474;0,48;0,65;0,23;1,14;0,3;0,4
755,921;0,53;0,69;0,27;1,17;0,32;0,44
756,368;0,52;0,7;0,25;1,16;0,33;0,43
756,815;0,48;0,66;0,25;1,15;0,3;0,4
757,261;0,47;0,64;0,27;1,13;0,27;0,41
757,708;0,49;0,66;0,29;1,15;0,29;0,42
758,155;0,46;0,65;0,27;1,15;0,29;0,43
758,601;0,46;0,66;0,27;1,15;0,28;0,42
759,048;0,46;0,68;0,29;1,18;0,29;0,45
759,495;0,43;0,65;0,27;1,16;0,24;0,43
759,941;0,41;0,62;0,27;1,14;0,22;0,41
760,388;0,42;0,6;0,27;1,12;0,22;0,42
760,834;0,4;0,55;0,24;1,09;0,2;0,4
761,281;0,43;0,53;0,27;1,12;0,21;0,42
761,727;0,47;0,57;0,3;1,15;0,22;0,44
762,174;0,46;0,57;0,3;1,17;0,24;0,45
762,62;0,47;0,56;0,29;1,18;0,26;0,45
763,066;0,48;0,56;0,29;1,19;0,27;0,46
763,513;0,45;0,54;0,26;1,19;0,24;0,47
763,959;0,4;0,51;0,23;1,15;0,2;0,44
764,405;0,38;0,46;0,18;1,13;0,18;0,4
764,852;0,38;0,46;0,13;1,11;0,18;0,38
765,298;0,38;0,48;0,14;1,12;0,2;0,39
765,744;0,39;0,5;0,17;1,15;0,22;0,41
766,19;0,39;0,51;0,17;1,16;0,21;0,39
766,636;0,38;0,5;0,15;1,15;0,21;0,41
767,083;0,4;0,53;0,16;1,16;0,23;0,44
767,529;0,38;0,5;0,13;1,14;0,2;0,43
767,975;0,37;0,51;0,13;1,11;0,19;0,44
768,421;0,37;0,51;0,16;1,11;0,2;0,44
768,867;0,4;0,52;0,2;1,14;0,23;0,44
769,313;0,43;0,54;0,24;1,15;0,29;0,46
769,759;0,45;0,56;0,27;1,19;0,33;0,5
770,205;0,42;0,53;0,25;1,2;0,32;0,49
770,651;0,41;0,51;0,19;1,16;0,28;0,49
771,096;0,43;0,52;0,18;1,13;0,29;0,5
771,542;0,44;0,52;0,16;1,1;0,32;0,49
771,988;0,44;0,49;0,12;1,05;0,28;0,43
772,434;0,47;0,53;0,11;1,06;0,27;0,41
772,88;0,48;0,54;0,07;1,07;0,3;0,41
773,325;0,46;0,54;0,03;1,08;0,29;0,41
773,771;0,43;0,53;0,01;1,09;0,29;0,42
774,217;0,42;0,55;0,02;1,08;0,28;0,42
774,662;0,38;0,53;0,01;1,06;0,26;0,4
775,108;0,35;0,51;0,01;1,02;0,24;0,39
775,554;0,34;0,55;0,03;1,03;0,25;0,42
775,999;0,3;0,55;0,03;1,07;0,26;0,46
776,445;0,27;0,56;0,05;1,11;0,26;0,46
776,89;0,25;0,58;0,07;1,15;0,26;0,49
777,336;0,24;0,56;0,06;1,15;0,28;0,51
777,781;0,23;0,57;0,08;1,19;0,28;0,52
778,227;0,26;0,59;0,1;1,18;0,26;0,53
778,672;0,32;0,62;0,11;1,17;0,26;0,54
779,117;0,37;0,65;0,12;1,19;0,28;0,58
779,563;0,41;0,66;0,12;1,19;0,25;0,59
780,008;0,43;0,69;0,12;1,2;0,26;0,57
780,453;0,42;0,7;0,13;1,18;0,28;0,54
780,898;0,38;0,68;0,12;1,13;0,24;0,49
781,344;0,38;0,64;0,12;1,1;0,23;0,47
781,789;0,41;0,65;0,13;1,06;0,25;0,47
782,234;0,42;0,63;0,16;1,05;0,25;0,49
782,679;0,44;0,6;0,16;1,01;0,22;0,46
783,124;0,46;0,63;0,16;1,01;0,22;0,45
783,569;0,44;0,64;0,16;1,01;0,22;0,44
784,014;0,42;0,64;0,15;1;0,22;0,42
784,459;0,43;0,68;0,14;1,01;0,24;0,43
784,904;0,44;0,68;0,14;1;0,24;0,43
785,349;0,44;0,63;0,1;1,01;0,23;0,39
785,794;0,46;0,62;0,08;1;0,25;0,37
786,239;0,5;0,66;0,09;1,01;0,26;0,38
786,684;0,48;0,67;0,1;1,04;0,27;0,38
787,129;0,46;0,68;0,09;1,05;0,27;0,34
787,574;0,45;0,71;0,12;1,05;0,29;0,33
788,019;0,44;0,72;0,14;1,06;0,33;0,37
788,463;0,41;0,66;0,13;1,06;0,32;0,4
788,908;0,38;0,62;0,12;1,05;0,31;0,4
789,353;0,31;0,55;0,07;1,01;0,3;0,36
789,798;0,26;0,53;0,03;0,98;0,28;0,35
790,242;0,25;0,55;0,04;0,97;0,24;0,33
790,687;0,24;0,57;0,06;0,98;0,23;0,36
791,132;0,25;0,6;0,1;1,03;0,28;0,41
791,576;0,28;0,6;0,12;1,03;0,31;0,39
792,021;0,32;0,62;0,12;1,01;0,3;0,42
792,465;0,33;0,62;0,14;1;0,3;0,45
792,91;0,32;0,64;0,16;1;0,28;0,42
793,354;0,32;0,67;0,17;1,02;0,26;0,39
793,799;0,31;0,7;0,17;1,01;0,24;0,37
794,243;0,36;0,75;0,24;1,05;0,26;0,4
794,687;0,39;0,76;0,29;1,1;0,29;0,4
795,132;0,42;0,76;0,34;1,1;0,33;0,43
795,576;0,45;0,78;0,38;1,12;0,37;0,46
796,02;0,42;0,71;0,36;1,06;0,3;0,38
796,465;0,4;0,72;0,35;1,04;0,26;0,37
796,909;0,38;0,72;0,34;1,03;0,29;0,35
797,353;0,37;0,7;0,29;1,06;0,31;0,28
797,797;0,36;0,65;0,28;1,08;0,32;0,25
798,241;0,38;0,64;0,28;1,08;0,34;0,29
798,685;0,4;0,62;0,29;1,09;0,36;0,32
799,13;0,4;0,56;0,29;1,05;0,35;0,28
799,574;0,43;0,55;0,26;1,03;0,35;0,3
800,018;0,41;0,56;0,2;1,03;0,34;0,29
800,462;0,36;0,52;0,14;1,02;0,3;0,23
800,906;0,36;0,53;0,12;1,03;0,29;0,26
801,35;0,34;0,51;0,08;1,04;0,27;0,26
801,794;0,31;0,48;0,08;1,04;0,23;0,27
802,237;0,29;0,47;0,1;0,98;0,2;0,31
802,681;0,28;0,45;0,07;0,92;0,17;0,35
803,125;0,29;0,45;0,07;0,9;0,18;0,36
803,569;0,3;0,47;0,07;0,91;0,18;0,37
804,013;0,32;0,48;0,06;0,93;0,19;0,39
804,456;0,28;0,47;0,04;0,92;0,16;0,38
804,9;0,26;0,46;0,07;0,95;0,15;0,41
805,344;0,28;0,48;0,1;0,99;0,18;0,43
805,788;0,26;0,47;0,08;0,98;0,17;0,43
806,231;0,22;0,48;0,09;0,96;0,17;0,45
806,675;0,22;0,49;0,13;0,96;0,17;0,46
807,118;0,23;0,48;0,14;0,96;0,14;0,44
807,562;0,25;0,52;0,18;0,99;0,18;0,45
808,005;0,25;0,57;0,21;1,01;0,21;0,45
808,449;0,24;0,6;0,2;1,02;0,19;0,47
808,892;0,24;0,62;0,23;1,04;0,19;0,5
809,336;0,25;0,68;0,29;1,07;0,26;0,53
809,779;0,25;0,7;0,28;1,06;0,28;0,51
810,223;0,24;0,67;0,25;1;0,27;0,48
810,666;0,27;0,71;0,27;1,04;0,3;0,5
811,109;0,3;0,74;0,29;1,09;0,32;0,49
811,553;0,35;0,76;0,32;1,14;0,36;0,48
811,996;0,39;0,78;0,31;1,19;0,42;0,54
812,439;0,38;0,8;0,25;1,2;0,39;0,53
812,882;0,38;0,74;0,21;1,2;0,33;0,51
813,326;0,39;0,73;0,2;1,21;0,35;0,5
813,769;0,35;0,7;0,13;1,2;0,31;0,47
814,212;0,34;0,65;0,09;1,19;0,25;0,43
814,655;0,37;0,64;0,1;1,16;0,26;0,48
815,098;0,4;0,66;0,15;1,21;0,27;0,52
815,541;0,37;0,64;0,17;1,18;0,22;0,48
815,984;0,34;0,58;0,13;1,12;0,15;0,47
816,427;0,29;0,52;0,06;1,06;0,11;0,48
816,87;0,23;0,49;0,03;1,04;0,07;0,43
817,313;0,2;0,45;0,07;1,04;0,07;0,42
817,756;0,17;0,44;0,11;0,99;0,12;0,43
818,199;0,17;0,43;0,15;0,97;0,13;0,47
818,642;0,18;0,47;0,17;0,95;0,16;0,49
819,084;0,19;0,49;0,15;0,95;0,17;0,49
819,527;0,21;0,52;0,13;0,97;0,18;0,46
819,97;0,15;0,5;0,09;0,92;0,15;0,43
820,413;0,13;0,47;0,08;0,93;0,19;0,42
820,855;0,16;0,49;0,12;0,96;0,26;0,45
821,298;0,15;0,49;0,19;0,94;0,26;0,42
821,741;0,18;0,46;0,26;0,94;0,25;0,38
822,183;0,23;0,43;0,24;0,94;0,25;0,33
822,626;0,24;0,43;0,19;0,98;0,27;0,29
823,069;0,23;0,4;0,16;0,97;0,27;0,22
823,511;0,21;0,32;0,18;0,96;0,23;0,16
823,954;0,24;0,33;0,23;0,97;0,24;0,19
824,396;0,25;0,31;0,25;0,95;0,24;0,21
824,838;0,29;0,29;0,23;0,92;0,22;0,2
825,281;0,32;0,3;0,18;0,88;0,16;0,21
825,723;0,36;0,31;0,15;0,85;0,17;0,19
826,166;0,36;0,28;0,06;0,87;0,16;0,18
826,608;0,42;0,31;0,01;0,9;0,2;0,25
827,05;0,42;0,35;-0,02;0,9;0,22;0,33
827,493;0,36;0,34;-0,01;0,87;0,16;0,29
827,935;0,35;0,32;-0,03;0,83;0,15;0,23
828,377;0,37;0,34;-0,06;0,81;0,17;0,25
828,819;0,32;0,32;-0,11;0,77;0,12;0,24
829,261;0,29;0,27;-0,1;0,76;0,07;0,2
829,704;0,29;0,28;-0,08;0,8;0,1;0,21
830,146;0,27;0,31;-0,06;0,85;0,2;0,25
830,588;0,21;0,28;-0,04;0,9;0,2;0,23
831,03;0,22;0,32;0,01;0,9;0,23;0,26
831,472;0,13;0,33;0;0,82;0,27;0,22
831,914;0,03;0,24;-0,01;0,77;0,24;0,13
832,356;0,05;0,24;-0,03;0,76;0,26;0,14
832,798;0,11;0,31;-0,01;0,81;0,29;0,25
833,24;0,13;0,39;0,04;0,88;0,33;0,33
833,681;0,11;0,38;0,06;0,9;0,34;0,35
834,123;0,12;0,4;0,02;0,9;0,35;0,37
834,565;0,14;0,38;-0,01;0,9;0,34;0,36
835,007;0,14;0,32;0,04;0,89;0,27;0,36
835,449;0,2;0,32;0,08;0,9;0,3;0,39
835,89;0,22;0,31;0,06;0,91;0,3;0,39
836,332;0,22;0,32;0,05;0,97;0,23;0,39
836,774;0,24;0,37;0,08;1,02;0,19;0,43
837,215;0,25;0,35;0,07;1,02;0,12;0,47
837,657;0,23;0,33;0,08;1,03;0,07;0,47
838,099;0,17;0,24;-0,01;0,98;0;0,32
838,54;0,2;0,22;-0,04;0,97;-0,02;0,23
838,982;0,2;0,24;0;1;-0,04;0,26
839,423;0,16;0,3;0,04;1,02;-0,02;0,27
839,865;0,16;0,34;0;0,99;-0,02;0,24
840,306;0,12;0,38;-0,01;0,95;-0,06;0,27
840,748;0,02;0,36;-0,07;0,94;-0,11;0,27
841,189;-0,01;0,3;-0,13;0,9;-0,15;0,27
841,63;0,04;0,29;-0,12;0,86;-0,14;0,28
842,072;0,04;0,33;-0,13;0,83;-0,09;0,28
842,513;0;0,28;-0,17;0,78;-0,09;0,23
842,954;0,04;0,28;-0,14;0,79;-0,1;0,27
843,395;0,09;0,32;-0,09;0,83;-0,03;0,36
843,837;0,06;0,32;-0,08;0,81;0;0,39
844,278;0,04;0,27;-0,09;0,79;-0,05;0,36
844,719;0,06;0,29;-0,1;0,76;-0,09;0,36
845,16;0,11;0,29;-0,11;0,77;-0,09;0,33
845,601;0,26;0,32;0,02;0,83;-0,02;0,38
846,042;0,32;0,36;0,13;0,82;0;0,4
846,483;0,3;0,38;0,15;0,87;0,04;0,43
846,924;0,32;0,37;0,23;0,97;0,1;0,44
847,365;0,33;0,36;0,22;0,99;0,08;0,42
847,806;0,35;0,37;0,22;0,95;0,12;0,45
848,247;0,32;0,36;0,17;0,88;0,09;0,42
848,688;0,29;0,32;0,08;0,83;0,03;0,34
849,129;0,36;0,36;0,1;0,85;0,08;0,42
849,57;0,33;0,42;0,16;0,93;0,14;0,47
850,011;0,26;0,44;0,17;0,97;0,14;0,48
850,452;0,24;0,42;0,12;1,02;0,12;0,44
850,892;0,25;0,43;0,07;1,05;0,18;0,47
851,333;0,22;0,44;0,06;1,06;0,17;0,46
851,774;0,21;0,44;0,03;1,07;0,16;0,39
852,214;0,28;0,54;0,11;1,15;0,22;0,47
852,655;0,24;0,59;0,17;1,21;0,22;0,52
853,096;0,25;0,64;0,21;1,24;0,26;0,55
853,536;0,32;0,73;0,28;1,27;0,35;0,65
853,977;0,32;0,76;0,27;1,31;0,37;0,66
854,417;0,32;0,72;0,26;1,35;0,38;0,65
854,858;0,33;0,73;0,27;1,33;0,42;0,68
855,298;0,26;0,73;0,27;1,27;0,45;0,73
855,739;0,22;0,74;0,25;1,28;0,42;0,75
856,179;0,27;0,77;0,29;1,32;0,44;0,81
856,62;0,3;0,86;0,38;1,32;0,5;0,89
857,06;0,27;0,84;0,39;1,26;0,56;0,84
857,5;0,3;0,74;0,35;1,19;0,57;0,78
857,941;0,29;0,63;0,36;1,21;0,54;0,74
858,381;0,32;0,64;0,4;1,26;0,54;0,71
858,821;0,34;0,63;0,43;1,25;0,55;0,65
859,261;0,44;0,62;0,47;1,25;0,59;0,6
859,701;0,5;0,65;0,45;1,21;0,56;0,58
860,142;0,5;0,69;0,44;1,21;0,52;0,6
860,582;0,44;0,63;0,46;1,17;0,48;0,53
