wl;1;2;3;4;5;6
646,529;2,22;1,05;3,53;1,87;2,07;0,61
646,983;2,26;1,07;3,56;1,88;2,11;0,64
647,436;2,26;1,08;3,58;1,89;2,13;0,64
647,889;2,32;1,06;3,63;1,91;2,17;0,65
648,343;2,35;1,04;3,62;1,92;2,19;0,65
648,796;2,35;1,06;3,6;1,94;2,23;0,67
649,25;2,31;1,03;3,61;1,92;2,21;0,66
649,703;2,29;1,02;3,61;1,92;2,18;0,62
650,156;2,3;1,01;3,62;1,9;2,18;0,62
650,61;2,31;1,03;3,65;1,93;2,18;0,63
651,063;2,38;1,04;3,84;1,99;2,26;0,61
651,516;2,52;1,08;4,06;2,15;2,47;0,61
651,969;2,68;1,15;4,34;2,31;2,7;0,66
652,422;2,82;1,26;4,55;2,5;2,87;0,74
652,875;2,94;1,33;4,72;2,64;3,02;0,79
653,329;3,06;1,39;4,9;2,76;3,15;0,83
653,782;3,14;1,42;5,06;2,85;3,23;0,85
654,235;3,2;1,45;5,14;2,92;3,29;0,87
654,688;3,27;1,48;5,21;2,96;3,34;0,89
655,141;3,29;1,5;5,24;2,98;3,36;0,91
655,594;3,28;1,49;5,24;2,98;3,35;0,89
656,047;3,26;1,48;5,19;2,96;3,32;0,88
656,5;3,21;1,46;5,11;2,92;3,23;0,9
656,952;3,11;1,41;4,94;2,83;3,09;0,86
657,405;3;1,32;4,77;2,68;2,94;0,8
657,858;2,86;1,23;4,59;2,54;2,77;0,73
658,311;2,71;1,19;4,36;2,4;2,56;0,7
658,764;2,54;1,12;4,06;2,22;2,35;0,65
659,216;2,38;1,05;3,83;2,08;2,18;0,59
659,669;2,25;0,99;3,68;2;2,04;0,55
660,122;2,22;0,98;3,61;1,97;1,97;0,54
660,575;2,22;0,96;3,54;1,97;1,93;0,54
661,027;2,24;0,98;3,52;1,98;1,91;0,56
661,48;2,25;1,02;3,5;1,97;1,95;0,56
661,932;2,28;1,03;3,49;1,97;1,94;0,56
662,385;2,3;1,05;3,51;1,97;1,95;0,57
662,838;2,31;1,08;3,51;2,01;1,97;0,6
663,29;2,28;1,09;3,47;1,98;1,98;0,57
663,743;2,24;1,07;3,44;1,97;1,95;0,54
664,195;2,26;1,08;3,38;1,94;1,93;0,57
664,647;2,26;1,08;3,36;1,9;1,95;0,57
665,1;2,27;1,09;3,38;1,91;1,99;0,56
665,552;2,27;1,08;3,42;1,91;2,06;0,58
666,005;2,29;1,09;3,41;1,93;2,1;0,59
666,457;2,28;1,07;3,37;1,91;2,07;0,58
666,909;2,27;1,08;3,37;1,95;2,09;0,59
667,361;2,28;1,11;3,44;1,96;2,1;0,6
667,814;2,26;1,12;3,43;1,93;2,09;0,6
668,266;2,29;1,09;3,44;1,93;2,1;0,6
668,718;2,39;1,12;3,52;1,95;2,15;0,64
669,17;2,39;1,14;3,61;1,99;2,18;0,63
669,622;2,4;1,15;3,66;2,04;2,19;0,6
670,074;2,42;1,17;3,72;2,06;2,2;0,61
670,526;2,45;1,2;3,72;2,07;2,18;0,62
670,979;2,4;1,18;3,74;2,02;2,12;0,58
671,431;2,43;1,19;3,78;2,03;2,1;0,6
671,883;2,44;1,2;3,81;2,03;2,1;0,61
672,335;2,45;1,17;3,76;2,05;2,1;0,6
672,786;2,46;1,16;3,75;2,06;2,13;0,6
673,238;2,45;1,16;3,76;2,06;2,13;0,59
673,69;2,43;1,14;3,75;2,05;2,11;0,59
674,142;2,43;1,15;3,72;2,02;2,11;0,58
674,594;2,44;1,14;3,69;2,01;2,13;0,59
675,046;2,46;1,12;3,71;2,01;2,14;0,59
675,497;2,44;1,12;3,76;2,03;2,16;0,59
675,949;2,49;1,11;3,78;2,07;2,25;0,61
676,401;2,5;1,12;3,82;2,11;2,3;0,61
676,853;2,52;1,17;3,85;2,15;2,33;0,6
677,304;2,53;1,18;3,9;2,13;2,35;0,61
677,756;2,57;1,18;3,91;2,15;2,36;0,61
678,208;2,61;1,17;3,91;2,18;2,38;0,64
678,659;2,64;1,19;3,89;2,17;2,41;0,62
679,111;2,64;1,18;3,9;2,19;2,41;0,62
679,562;2,64;1,16;3,89;2,17;2,41;0,62
680,014;2,61;1,15;3,87;2,15;2,39;0,63
680,465;2,64;1,15;3,86;2,16;2,38;0,62
680,917;2,68;1,2;3,88;2,19;2,39;0,63
681,368;2,69;1,19;3,9;2,16;2,38;0,65
681,819;2,69;1,18;3,92;2,16;2,38;0,66
682,271;2,68;1,2;3,9;2,22;2,4;0,65
682,722;2,72;1,23;3,93;2,21;2,41;0,65
683,173;2,68;1,24;3,94;2,24;2,43;0,63
683,625;2,66;1,21;3,96;2,26;2,42;0,61
684,076;2,68;1,22;4,02;2,3;2,42;0,62
684,527;2,69;1,26;4,06;2,34;2,42;0,62
684,978;2,72;1,27;4,09;2,36;2,46;0,62
685,43;2,69;1,25;4,09;2,38;2,46;0,61
685,881;2,64;1,23;4,07;2,38;2,45;0,61
686,332;2,63;1,27;4,06;2,4;2,46;0,59
686,783;2,6;1,25;4,04;2,38;2,44;0,56
687,234;2,59;1,22;4,05;2,36;2,42;0,54
687,685;2,6;1,21;4,11;2,38;2,42;0,55
688,136;2,63;1,21;4,17;2,36;2,38;0,56
688,587;2,65;1,25;4,21;2,36;2,4;0,6
689,038;2,69;1,26;4,21;2,34;2,42;0,6
689,489;2,67;1,25;4,17;2,32;2,41;0,6
689,94;2,61;1,24;4,14;2,31;2,4;0,58
690,391;2,63;1,27;4,16;2,27;2,4;0,58
690,841;2,64;1,28;4,17;2,23;2,41;0,58
691,292;2,65;1,28;4,16;2,23;2,42;0,58
691,743;2,7;1,28;4,17;2,24;2,44;0,61
692,194;2,71;1,29;4,18;2,2;2,44;0,61
692,645;2,65;1,28;4,1;2,17;2,41;0,59
693,095;2,65;1,29;4,05;2,18;2,43;0,6
693,546;2,67;1,28;4,06;2,23;2,49;0,59
693,997;2,68;1,3;4,05;2,23;2,48;0,61
694,447;2,69;1,3;4,08;2,25;2,49;0,6
694,898;2,74;1,3;4,09;2,25;2,5;0,63
695,348;2,77;1,3;4,07;2,24;2,49;0,64
695,799;2,76;1,28;4,06;2,25;2,46;0,61
696,249;2,75;1,23;4,05;2,22;2,42;0,6
696,7;2,75;1,24;4,07;2,21;2,4;0,61
697,15;2,75;1,27;4,05;2,24;2,4;0,64
697,601;2,75;1,26;4,04;2,23;2,38;0,64
698,051;2,75;1,22;4,04;2,19;2,34;0,62
698,502;2,7;1,21;3,98;2,13;2,28;0,61
698,952;2,62;1,17;3,94;2,08;2,27;0,57
699,402;2,65;1,19;3,96;2,05;2,25;0,57
699,853;2,64;1,21;3,97;2,07;2,24;0,57
700,303;2,61;1,2;3,95;2,13;2,24;0,58
700,753;2,63;1,21;3,97;2,14;2,24;0,6
701,203;2,61;1,25;3,99;2,17;2,25;0,61
701,653;2,58;1,27;3,99;2,17;2,24;0,62
702,104;2,57;1,23;3,95;2,15;2,22;0,6
702,554;2,59;1,23;4;2,19;2,26;0,6
703,004;2,61;1,27;4,07;2,21;2,32;0,64
703,454;2,66;1,3;4,09;2,25;2,36;0,67
703,904;2,69;1,31;4,12;2,31;2,39;0,69
704,354;2,69;1,3;4,11;2,34;2,4;0,71
704,804;2,68;1,3;4,12;2,34;2,43;0,69
705,254;2,72;1,3;4,16;2,33;2,48;0,69
705,704;2,72;1,29;4,22;2,35;2,51;0,7
706,154;2,75;1,33;4,24;2,36;2,55;0,73
706,604;2,79;1,31;4,24;2,39;2,58;0,7
707,053;2,79;1,33;4,28;2,44;2,61;0,72
707,503;2,76;1,36;4,26;2,43;2,58;0,72
707,953;2,75;1,35;4,21;2,42;2,55;0,71
708,403;2,74;1,35;4,22;2,43;2,5;0,7
708,853;2,78;1,36;4,24;2,44;2,48;0,74
709,302;2,78;1,37;4,25;2,42;2,47;0,72
709,752;2,79;1,36;4,24;2,4;2,44;0,73
710,202;2,77;1,35;4,24;2,41;2,4;0,72
710,651;2,78;1,37;4,2;2,41;2,4;0,72
711,101;2,77;1,34;4,21;2,42;2,39;0,69
711,55;2,73;1,32;4,19;2,41;2,35;0,7
712;2,76;1,3;4,21;2,39;2,37;0,72
712,45;2,78;1,3;4,22;2,36;2,37;0,74
712,899;2,78;1,31;4,23;2,38;2,37;0,75
713,348;2,79;1,3;4,24;2,36;2,37;0,75
713,798;2,76;1,31;4,2;2,33;2,39;0,73
714,247;2,76;1,31;4,17;2,31;2,4;0,72
714,697;2,72;1,3;4,14;2,32;2,39;0,71
715,146;2,72;1,34;4,11;2,32;2,43;0,74
715,595;2,71;1,34;4,08;2,31;2,4;0,71
716,045;2,76;1,35;4,06;2,3;2,4;0,72
716,494;2,79;1,34;4,1;2,31;2,47;0,71
716,943;2,78;1,37;4,1;2,31;2,44;0,7
717,392;2,78;1,35;4,07;2,34;2,46;0,68
717,842;2,77;1,33;4,06;2,33;2,48;0,68
718,291;2,78;1,32;4,03;2,29;2,47;0,69
718,74;2,76;1,32;4,02;2,29;2,46;0,68
719,189;2,76;1,29;4,01;2,32;2,46;0,68
719,638;2,83;1,31;4,05;2,31;2,45;0,71
720,087;2,82;1,3;4,02;2,28;2,42;0,68
720,536;2,81;1,32;4,04;2,27;2,43;0,69
720,985;2,79;1,31;4,03;2,23;2,4;0,68
721,434;2,78;1,34;3,98;2,2;2,37;0,68
721,883;2,81;1,34;3,95;2,22;2,38;0,69
722,332;2,83;1,36;3,99;2,21;2,4;0,68
722,781;2,87;1,35;3,99;2,2;2,37;0,67
723,23;2,92;1,35;4,02;2,23;2,38;0,64
723,679;2,95;1,32;4,06;2,28;2,4;0,63
724,127;2,96;1,32;4,08;2,27;2,39;0,64
724,576;2,95;1,28;4,05;2,27;2,38;0,62
725,025;2,95;1,27;4,06;2,29;2,38;0,63
725,474;2,97;1,24;4,08;2,31;2,43;0,63
725,922;3,01;1,26;4,14;2,36;2,48;0,64
726,371;3,02;1,26;4,21;2,4;2,49;0,66
726,82;3;1,25;4,24;2,39;2,54;0,65
727,268;3,04;1,27;4,26;2,45;2,55;0,67
727,717;3,04;1,32;4,35;2,53;2,64;0,73
728,165;3,02;1,35;4,4;2,57;2,67;0,74
728,614;3,05;1,38;4,45;2,56;2,69;0,74
729,062;3,09;1,44;4,49;2,62;2,75;0,76
729,511;3,14;1,49;4,57;2,67;2,84;0,8
729,959;3,14;1,5;4,64;2,7;2,88;0,81
730,408;3,13;1,55;4,66;2,72;2,89;0,83
730,856;3,13;1,56;4,66;2,73;2,9;0,83
731,304;3,16;1,57;4,68;2,74;2,94;0,82
731,753;3,18;1,58;4,71;2,78;2,97;0,81
732,201;3,19;1,57;4,71;2,76;2,97;0,8
732,649;3,19;1,58;4,72;2,74;2,96;0,76
733,097;3,2;1,58;4,69;2,75;2,98;0,76
733,546;3,22;1,58;4,67;2,76;2,96;0,78
733,994;3,18;1,58;4,65;2,7;2,95;0,77
734,442;3,14;1,57;4,62;2,7;2,89;0,74
734,89;3,18;1,59;4,65;2,68;2,88;0,75
735,338;3,22;1,57;4,67;2,71;2,88;0,76
735,786;3,19;1,53;4,64;2,68;2,84;0,73
736,234;3,18;1,53;4,6;2,67;2,83;0,71
736,682;3,16;1,53;4,58;2,66;2,78;0,72
737,13;3,1;1,53;4,58;2,63;2,74;0,72
737,578;3,09;1,5;4,54;2,61;2,69;0,7
738,026;3,08;1,48;4,51;2,58;2,65;0,69
738,474;3,07;1,5;4,49;2,53;2,63;0,69
738,922;3,06;1,47;4,45;2,53;2,59;0,67
739,37;3,02;1,43;4,36;2,47;2,55;0,63
739,818;2,98;1,39;4,3;2,45;2,52;0,61
740,266;2,93;1,39;4,23;2,38;2,47;0,59
740,713;2,92;1,4;4,22;2,37;2,46;0,61
741,161;2,93;1,39;4,18;2,34;2,43;0,63
741,609;2,88;1,38;4,08;2,25;2,4;0,61
742,057;2,86;1,36;4,03;2,24;2,41;0,59
742,504;2,84;1,36;3,99;2,2;2,36;0,59
742,952;2,82;1,36;3,97;2,2;2,35;0,61
743,399;2,77;1,34;3,95;2,19;2,32;0,6
743,847;2,76;1,34;3,96;2,18;2,33;0,59
744,295;2,77;1,35;3,99;2,18;2,36;0,62
744,742;2,74;1,34;3,94;2,15;2,33;0,61
745,19;2,74;1,3;3,93;2,15;2,31;0,59
745,637;2,76;1,29;3,91;2,14;2,32;0,6
746,085;2,72;1,3;3,96;2,12;2,32;0,62
746,532;2,76;1,3;4;2,18;2,34;0,63
746,979;2,79;1,31;4,04;2,22;2,32;0,64
747,427;2,83;1,34;4,12;2,28;2,42;0,66
747,874;2,85;1,34;4,16;2,31;2,45;0,65
748,321;2,9;1,32;4,17;2,35;2,51;0,65
748,769;2,94;1,33;4,21;2,42;2,51;0,69
749,216;2,95;1,37;4,24;2,44;2,54;0,69
749,663;2,98;1,41;4,27;2,49;2,58;0,69
750,11;3;1,45;4,31;2,5;2,57;0,71
750,557;3;1,47;4,33;2,53;2,59;0,73
751,004;3,02;1,47;4,31;2,53;2,58;0,7
751,452;3,01;1,46;4,34;2,51;2,57;0,7
751,899;2,99;1,45;4,3;2,49;2,6;0,68
752,346;2,99;1,42;4,28;2,47;2,57;0,71
752,793;3,01;1,42;4,29;2,47;2,57;0,72
753,24;2,97;1,44;4,34;2,49;2,61;0,72
753,687;2,98;1,46;4,36;2,48;2,69;0,73
754,134;3;1,44;4,41;2,5;2,68;0,72
754,581;3,01;1,42;4,46;2,52;2,69;0,73
755,027;3,02;1,45;4,5;2,57;2,76;0,74
755,474;3,03;1,42;4,53;2,61;2,79;0,74
755,921;3,05;1,42;4,58;2,66;2,82;0,74
756,368;3,1;1,44;4,64;2,72;2,87;0,77
756,815;3,16;1,5;4,71;2,76;2,91;0,79
757,261;3,16;1,51;4,74;2,79;2,92;0,77
757,708;3,16;1,51;4,79;2,83;2,91;0,78
758,155;3,17;1,54;4,82;2,86;2,93;0,83
758,601;3,17;1,53;4,86;2,87;2,88;0,84
759,048;3,21;1,52;4,88;2,89;2,9;0,83
759,495;3,22;1,53;4,88;2,88;2,92;0,84
759,941;3,23;1,53;4,87;2,88;2,89;0,84
760,388;3,24;1,55;4,93;2,86;2,89;0,85
760,834;3,26;1,58;4,98;2,87;2,92;0,89
761,281;3,26;1,61;4,99;2,87;2,91;0,91
761,727;3,25;1,58;5,01;2,89;2,93;0,92
762,174;3,26;1,58;5,03;2,92;2,96;0,93
762,62;3,32;1,59;5,02;2,89;2,99;0,94
763,066;3,32;1,57;4,98;2,86;2,93;0,91
763,513;3,29;1,53;4,92;2,85;2,94;0,86
763,959;3,27;1,54;4,89;2,85;2,91;0,89
764,405;3,26;1,55;4,89;2,81;2,91;0,88
764,852;3,24;1,51;4,88;2,79;2,89;0,86
765,298;3,24;1,5;4,82;2,78;2,87;0,86
765,744;3,26;1,49;4,73;2,78;2,85;0,86
766,19;3,24;1,45;4,68;2,75;2,81;0,82
766,636;3,22;1,42;4,63;2,7;2,75;0,78
767,083;3,22;1,44;4,59;2,68;2,76;0,79
767,529;3,16;1,42;4,52;2,65;2,71;0,77
767,975;3,18;1,45;4,52;2,65;2,72;0,77
768,421;3,2;1,46;4,52;2,62;2,71;0,78
768,867;3,2;1,48;4,51;2,62;2,7;0,76
769,313;3,23;1,47;4,47;2,66;2,69;0,8
769,759;3,2;1,5;4,42;2,65;2,67;0,81
770,205;3,17;1,51;4,38;2,61;2,63;0,79
770,651;3,11;1,48;4,34;2,55;2,62;0,79
771,096;3,05;1,44;4,26;2,52;2,62;0,77
771,542;3,05;1,43;4,23;2,51;2,62;0,8
771,988;3,01;1,43;4,15;2,48;2,54;0,81
772,434;3,01;1,44;4,12;2,45;2,51;0,82
772,88;2,98;1,4;4,1;2,41;2,5;0,8
773,325;2,97;1,39;4,05;2,4;2,49;0,8
773,771;2,95;1,4;4,04;2,37;2,51;0,78
774,217;2,92;1,37;4,04;2,34;2,52;0,75
774,662;2,93;1,32;4,04;2,31;2,53;0,73
775,108;2,95;1,33;4,07;2,33;2,55;0,73
775,554;2,96;1,34;4,1;2,34;2,51;0,7
775,999;2,97;1,37;4,11;2,36;2,5;0,69
776,445;2,99;1,37;4,14;2,37;2,52;0,68
776,89;3,03;1,39;4,24;2,39;2,56;0,65
777,336;3,02;1,35;4,22;2,4;2,59;0,62
777,781;3,06;1,36;4,26;2,42;2,63;0,62
778,227;3,07;1,41;4,3;2,44;2,62;0,62
778,672;3,06;1,37;4,33;2,47;2,61;0,65
779,117;3,09;1,38;4,38;2,49;2,62;0,66
779,563;3,1;1,44;4,4;2,55;2,65;0,69
780,008;3,12;1,43;4,4;2,57;2,62;0,65
780,453;3,12;1,46;4,42;2,57;2,63;0,65
780,898;3,14;1,46;4,42;2,6;2,66;0,69
781,344;3,1;1,47;4,37;2,58;2,64;0,68
781,789;3,09;1,41;4,32;2,53;2,61;0,67
782,234;3,11;1,46;4,38;2,58;2,63;0,7
782,679;3,11;1,46;4,39;2,56;2,56;0,7
783,124;3,11;1,45;4,39;2,55;2,56;0,72
783,569;3,12;1,48;4,38;2,57;2,58;0,75
784,014;3,12;1,51;4,38;2,54;2,55;0,76
784,459;3,11;1,48;4,39;2,47;2,54;0,74
784,904;3,1;1,48;4,41;2,5;2,58;0,78
785,349;3,14;1,48;4,43;2,55;2,65;0,84
785,794;3,17;1,54;4,51;2,59;2,7;0,88
786,239;3,18;1,53;4,52;2,64;2,72;0,88
786,684;3,2;1,57;4,54;2,7;2,74;0,88
787,129;3,2;1,6;4,6;2,69;2,75;0,88
787,574;3,17;1,62;4,59;2,7;2,79;0,87
788,019;3,19;1,61;4,61;2,7;2,82;0,88
788,463;3,16;1,57;4,59;2,67;2,78;0,87
788,908;3,12;1,53;4,54;2,67;2,76;0,84
789,353;3,11;1,54;4,54;2,71;2,78;0,87
789,798;3,14;1,53;4,55;2,74;2,86;0,87
790,242;3,14;1,51;4,6;2,73;2,86;0,84
790,687;3,12;1,47;4,63;2,71;2,84;0,8
791,132;3,18;1,48;4,71;2,72;2,87;0,84
791,576;3,23;1,5;4,77;2,73;2,89;0,87
792,021;3,24;1,48;4,79;2,78;2,93;0,91
792,465;3,28;1,42;4,79;2,84;2,94;0,91
792,91;3,29;1,43;4,79;2,86;2,93;0,92
793,354;3,3;1,51;4,81;2,9;3;0,94
793,799;3,32;1,52;4,81;2,91;3,02;0,93
794,243;3,36;1,52;4,83;2,89;2,96;0,9
794,687;3,33;1,53;4,81;2,85;2,94;0,9
795,132;3,27;1,53;4,72;2,79;2,86;0,87
795,576;3,24;1,52;4,65;2,78;2,8;0,85
796,02;3,21;1,56;4,59;2,75;2,77;0,84
796,465;3,13;1,51;4,52;2,69;2,71;0,78
796,909;3,06;1,49;4,4;2,62;2,61;0,72
797,353;3,01;1,5;4,34;2,59;2,59;0,73
797,797;2,97;1,52;4,32;2,52;2,54;0,71
798,241;2,94;1,48;4,28;2,49;2,47;0,68
798,685;2,89;1,5;4,26;2,48;2,46;0,71
799,13;2,92;1,5;4,24;2,51;2,52;0,74
799,574;2,93;1,51;4,21;2,51;2,46;0,76
800,018;2,94;1,49;4,2;2,51;2,48;0,77
800,462;2,95;1,48;4,14;2,46;2,48;0,75
800,906;2,95;1,46;4,08;2,41;2,46;0,77
801,35;2,95;1,46;4,04;2,39;2,45;0,76
801,794;2,95;1,45;4,03;2,39;2,45;0,75
802,237;3;1,48;4,07;2,45;2,51;0,77
802,681;3,01;1,48;4,07;2,48;2,56;0,77
803,125;3,06;1,44;4,1;2,46;2,58;0,75
803,569;3,12;1,45;4,17;2,51;2,65;0,77
804,013;3,06;1,43;4,21;2,47;2,63;0,75
804,456;3,03;1,39;4,22;2,46;2,65;0,73
804,9;3,06;1,41;4,25;2,53;2,69;0,74
805,344;3,07;1,46;4,31;2,53;2,69;0,77
805,788;3,08;1,49;4,36;2,58;2,69;0,76
806,231;3,07;1,48;4,37;2,61;2,69;0,76
806,675;3,12;1,48;4,44;2,6;2,68;0,78
807,118;3,06;1,47;4,38;2,55;2,62;0,73
807,562;3,02;1,45;4,35;2,56;2,57;0,69
808,005;3,04;1,48;4,34;2,59;2,56;0,73
808,449;3,02;1,49;4,32;2,61;2,51;0,7
808,892;3;1,52;4,27;2,6;2,47;0,68
809,336;3,02;1,53;4,29;2,62;2,49;0,69
809,779;3,01;1,51;4,32;2,58;2,48;0,71
810,223;3,02;1,47;4,32;2,56;2,45;0,68
810,666;3,01;1,45;4,34;2,59;2,42;0,67
811,109;3,03;1,51;4,35;2,6;2,48;0,73
811,553;3;1,56;4,39;2,59;2,51;0,77
811,996;3,01;1,57;4,45;2,59;2,56;0,82
812,439;3,03;1,56;4,49;2,55;2,58;0,84
812,882;3,05;1,53;4,51;2,54;2,58;0,79
813,326;3,02;1,48;4,49;2,49;2,53;0,8
813,769;3;1,48;4,51;2,51;2,54;0,81
814,212;3,01;1,52;4,55;2,48;2,48;0,8
814,655;3,02;1,55;4,55;2,52;2,42;0,82
815,098;3,04;1,61;4,59;2,56;2,45;0,85
815,541;3,08;1,59;4,6;2,53;2,5;0,83
815,984;3,07;1,56;4,64;2,53;2,48;0,81
816,427;3,1;1,51;4,58;2,53;2,44;0,78
816,87;3,16;1,5;4,61;2,55;2,42;0,76
817,313;3,22;1,55;4,69;2,64;2,52;0,81
817,756;3,15;1,59;4,71;2,64;2,5;0,84
818,199;3,14;1,62;4,71;2,64;2,51;0,8
818,642;3,16;1,6;4,7;2,68;2,55;0,79
819,084;3,2;1,6;4,7;2,7;2,62;0,82
819,527;3,19;1,57;4,69;2,66;2,63;0,8
819,97;3,15;1,5;4,67;2,68;2,62;0,77
820,413;3,13;1,51;4,65;2,7;2,61;0,78
820,855;3,14;1,53;4,66;2,69;2,62;0,81
821,298;3,06;1,51;4,65;2,68;2,65;0,77
821,741;3,06;1,58;4,66;2,67;2,65;0,8
822,183;3,08;1,64;4,6;2,7;2,61;0,85
822,626;3,12;1,6;4,57;2,66;2,61;0,85
823,069;3,27;1,63;4,63;2,68;2,69;0,91
823,511;3,3;1,69;4,72;2,68;2,71;0,96
823,954;3,28;1,64;4,71;2,69;2,7;0,93
824,396;3,29;1,63;4,73;2,7;2,75;0,89
824,838;3,32;1,65;4,72;2,73;2,83;0,94
825,281;3,3;1,68;4,71;2,7;2,87;0,95
825,723;3,3;1,68;4,74;2,72;2,87;0,92
826,166;3,34;1,68;4,75;2,79;2,85;0,93
826,608;3,35;1,63;4,7;2,72;2,85;0,9
827,05;3,3;1,56;4,71;2,64;2,82;0,86
827,493;3,28;1,58;4,74;2,69;2,84;0,87
827,935;3,23;1,6;4,74;2,72;2,81;0,9
828,377;3,21;1,58;4,66;2,72;2,79;0,89
828,819;3,17;1,59;4,58;2,71;2,77;0,84
829,261;3,14;1,61;4,5;2,69;2,72;0,82
829,704;3,13;1,65;4,48;2,63;2,63;0,82
830,146;3,08;1,65;4,51;2,67;2,54;0,8
830,588;3,14;1,67;4,54;2,74;2,51;0,78
831,03;3,13;1,73;4,55;2,72;2,6;0,84
831,472;3,07;1,74;4,58;2,77;2,6;0,81
831,914;3,07;1,8;4,58;2,8;2,57;0,82
832,356;3,09;1,8;4,5;2,81;2,58;0,82
832,798;3,07;1,8;4,49;2,75;2,56;0,78
833,24;3,09;1,78;4,5;2,79;2,53;0,77
833,681;3,14;1,77;4,52;2,77;2,51;0,82
834,123;3,17;1,78;4,57;2,76;2,49;0,88
834,565;3,12;1,77;4,56;2,73;2,5;0,83
835,007;3,13;1,71;4,51;2,62;2,54;0,83
835,449;3,11;1,7;4,42;2,54;2,59;0,86
835,89;3,07;1,69;4,36;2,46;2,51;0,84
836,332;3,1;1,63;4,29;2,46;2,48;0,84
836,774;3,09;1,58;4,27;2,48;2,52;0,83
837,215;3,06;1,6;4,32;2,46;2,54;0,81
837,657;2,99;1,56;4,24;2,47;2,51;0,75
838,099;2,98;1,56;4,23;2,4;2,51;0,71
838,54;2,95;1,58;4,25;2,44;2,54;0,72
838,982;3,03;1,62;4,3;2,49;2,59;0,73
839,423;3,09;1,63;4,34;2,52;2,59;0,76
839,865;3,09;1,65;4,32;2,58;2,57;0,77
840,306;3,05;1,6;4,27;2,55;2,51;0,73
840,748;3,05;1,58;4,27;2,59;2,51;0,7
841,189;3,01;1,56;4,2;2,57;2,48;0,7
841,63;3,06;1,56;4,25;2,52;2,45;0,71
842,072;3,1;1,55;4,23;2,52;2,4;0,73
842,513;3,12;1,58;4,28;2,52;2,43;0,77
842,954;3,11;1,57;4,32;2,49;2,39;0,78
843,395;3,06;1,61;4,38;2,5;2,41;0,77
843,837;2,93;1,56;4,31;2,47;2,36;0,7
844,278;2,88;1,55;4,25;2,44;2,35;0,7
844,719;2,91;1,58;4,27;2,48;2,39;0,71
845,16;2,94;1,57;4,28;2,5;2,42;0,7
845,601;3,04;1,63;4,36;2,62;2,45;0,74
846,042;3,08;1,71;4,46;2,64;2,5;0,78
846,483;2,96;1,69;4,38;2,58;2,44;0,76
846,924;2,91;1,72;4,4;2,58;2,47;0,8
847,365;2,91;1,7;4,37;2,61;2,44;0,8
847,806;2,97;1,74;4,36;2,64;2,46;0,86
848,247;3,07;1,75;4,31;2,7;2,45;0,89
848,688;3,16;1,74;4,36;2,75;2,48;0,94
849,129;3,23;1,72;4,4;2,8;2,49;0,97
849,57;3,24;1,73;4,44;2,79;2,49;1
850,011;3,28;1,75;4,52;2,84;2,52;1,04
850,452;3,24;1,76;4,49;2,76;2,5;1,03
850,892;3,23;1,72;4,46;2,74;2,51;1,01
851,333;3,28;1,68;4,44;2,8;2,6;0,99
851,774;3,34;1,68;4,43;2,77;2,6;0,93
852,214;3,39;1,72;4,49;2,76;2,68;0,98
852,655;3,35;1,73;4,47;2,75;2,73;0,91
853,096;3,33;1,71;4,48;2,69;2,77;0,93
853,536;3,32;1,72;4,46;2,72;2,84;0,94
853,977;3,34;1,72;4,46;2,66;2,84;0,94
854,417;3,33;1,69;4,44;2,65;2,83;0,88
854,858;3,26;1,7;4,4;2,61;2,86;0,94
855,298;3,25;1,65;4,42;2,57;2,84;0,96
855,739;3,2;1,63;4,43;2,57;2,82;0,98
856,179;3,21;1,63;4,39;2,58;2,78;1,01
856,62;3,27;1,67;4,42;2,67;2,76;1,08
857,06;3,23;1,67;4,41;2,68;2,69;1,04
857,5;3,2;1,57;4,4;2,69;2,63;1,04
857,941;3,23;1,59;4,42;2,69;2,59;1,02
858,381;3,2;1,61;4,41;2,58;2,55;1,01
858,821;3,12;1,58;4,4;2,57;2,54;0,99
859,261;3,1;1,55;4,44;2,51;2,54;0,99
859,701;3,1;1,59;4,43;2,51;2,55;0,97
860,142;3,12;1,59;4,43;2,52;2,55;0,94
860,582;3,16;1,59;4,48;2,5;2,5;0,9
861,022;3,15;1,7;4,58;2,5;2,57;0,96
861,462;3,05;1,59;4,53;2,41;2,53;0,91
861,902;3,08;1,55;4,54;2,4;2,58;0,9
862,342;3,09;1,57;4,5;2,39;2,59;0,89
862,782;3,03;1,55;4,49;2,29;2,56;0,84
863,222;2,99;1,52;4,5;2,3;2,52;0,84
863,662;2,96;1,49;4,5;2,35;2,49;0,82
864,102;2,99;1,52;4,48;2,44;2,49;0,85
864,542;3,01;1,52;4,47;2,47;2,43;0,83
864,981;2,99;1,51;4,46;2,51;2,49;0,86
865,421;3,04;1,55;4,47;2,6;2,56;0,91
865,861;3,06;1,55;4,42;2,61;2,52;0,82
866,301;3,01;1,56;4,34;2,57;2,56;0,77
866,74;2,99;1,55;4,34;2,52;2,54;0,76
867,18;3;1,6;4,42;2,51;2,52;0,84
867,62;2,99;1,58;4,41;2,58;2,51;0,87
868,059;3,02;1,57;4,45;2,6;2,54;0,87
868,499;3,09;1,63;4,43;2,63;2,6;0,89
868,939;4,11;2,96;4,72;1,94;3,5;2,59
869,378;4,29;3,15;4,84;1,89;3,67;2,76
